FIR_ID,Victim_ID
FIR001539,V02673
FIR009842,V02268
FIR009120,V01947
FIR002641,V01333
FIR006190,V00921
FIR000654,V01148
FIR008047,V00167
FIR002886,V02824
FIR004170,V01970
FIR001454,V01879
FIR008213,V00585
FIR009591,V02682
FIR007906,V01331
FIR001173,V00867
FIR009818,V01573
FIR007564,V00892
FIR003166,V00720
FIR007658,V01622
FIR005032,V00157
FIR008956,V02585
FIR000637,V01169
FIR006269,V00004
FIR008760,V00629
FIR002754,V02050
FIR007781,V01164
FIR003769,V02712
FIR003649,V00207
FIR008233,V00161
FIR004772,V00266
FIR008703,V01639
FIR009905,V00308
FIR004187,V02615
FIR000178,V00895
FIR006237,V01217
FIR001373,V02370
FIR000401,V02239
FIR006337,V02271
FIR002762,V02266
FIR004694,V01770
FIR005341,V01084
FIR003661,V00473
FIR003228,V01189
FIR006368,V01364
FIR002488,V01624
FIR004543,V00317
FIR005270,V01067
FIR002599,V00113
FIR002754,V01725
FIR000292,V00974
FIR007841,V00084
FIR000459,V01621
FIR001200,V01021
FIR007354,V00184
FIR005634,V01147
FIR003205,V00422
FIR004169,V01067
FIR003568,V02902
FIR004352,V01284
FIR009864,V02977
FIR008904,V01991
FIR006967,V00796
FIR005052,V01489
FIR008722,V00880
FIR006700,V01537
FIR002215,V00703
FIR001857,V01192
FIR001341,V02224
FIR001021,V00263
FIR001401,V00947
FIR002199,V01720
FIR000627,V02807
FIR000504,V01917
FIR009087,V02070
FIR008369,V01462
FIR009289,V00050
FIR003728,V02606
FIR003548,V01927
FIR003909,V01414
FIR003556,V02439
FIR006173,V02022
FIR000526,V02970
FIR005930,V02736
FIR001943,V02105
FIR009274,V01914
FIR001110,V02983
FIR004216,V01142
FIR001125,V02292
FIR008606,V01204
FIR009830,V00914
FIR003728,V01997
FIR009243,V01945
FIR006195,V00593
FIR006020,V01759
FIR006315,V01949
FIR004695,V01629
FIR007453,V00720
FIR009728,V00187
FIR006384,V01315
FIR002041,V01859
FIR001876,V01307
FIR008695,V02603
FIR009679,V01645
FIR008451,V02965
FIR008771,V00238
FIR000778,V01587
FIR002163,V01150
FIR002775,V00676
FIR009044,V00863
FIR007025,V02381
FIR009639,V01489
FIR000109,V02782
FIR008922,V00669
FIR008145,V01965
FIR009722,V02867
FIR006033,V01992
FIR003614,V00819
FIR000005,V02999
FIR000039,V02895
FIR002256,V00569
FIR001962,V00712
FIR009848,V01956
FIR002443,V00106
FIR001146,V00548
FIR005739,V02404
FIR000671,V00039
FIR007060,V00156
FIR001436,V00112
FIR009810,V02238
FIR009381,V00556
FIR002872,V00539
FIR001159,V01589
FIR003748,V02588
FIR004213,V02706
FIR007445,V00296
FIR005014,V02059
FIR001544,V00312
FIR006297,V00971
FIR000762,V02723
FIR002763,V02135
FIR001206,V00794
FIR007925,V02190
FIR007451,V01191
FIR000256,V02820
FIR003145,V01020
FIR002874,V01146
FIR002399,V02991
FIR009550,V00626
FIR005417,V00550
FIR008838,V01774
FIR001203,V01147
FIR003868,V00575
FIR002021,V00650
FIR001179,V00862
FIR000540,V01192
FIR000110,V00068
FIR002277,V00679
FIR006734,V02250
FIR002867,V02404
FIR005568,V00505
FIR005475,V01193
FIR007844,V00372
FIR005965,V01839
FIR000034,V01213
FIR009771,V00216
FIR008830,V00469
FIR001390,V00586
FIR003727,V01767
FIR007825,V01780
FIR009063,V01979
FIR008349,V00623
FIR004607,V00419
FIR005854,V00039
FIR008082,V01678
FIR006109,V01817
FIR000008,V01910
FIR006507,V00844
FIR001710,V00599
FIR008344,V02156
FIR000463,V00068
FIR006906,V00236
FIR002583,V02855
FIR002752,V01462
FIR002206,V01197
FIR006607,V01842
FIR006842,V00783
FIR002908,V01262
FIR002878,V01984
FIR006303,V01782
FIR007387,V01058
FIR005400,V01441
FIR000586,V00858
FIR000402,V01815
FIR001859,V00022
FIR001688,V02891
FIR001969,V00603
FIR002267,V00433
FIR009929,V02628
FIR001631,V00036
FIR007095,V02599
FIR009854,V01726
FIR003060,V00298
FIR004138,V01061
FIR007969,V02908
FIR000425,V02115
FIR000926,V01216
FIR003742,V00556
FIR005347,V01137
FIR001344,V01775
FIR003136,V02775
FIR007568,V01003
FIR002830,V01159
FIR006124,V02128
FIR001119,V02283
FIR006939,V02235
FIR002691,V00457
FIR004095,V00659
FIR004658,V00127
FIR002238,V00297
FIR000342,V02608
FIR000799,V01669
FIR009408,V01715
FIR009312,V01953
FIR005863,V00597
FIR001989,V02785
FIR001875,V00975
FIR004273,V02487
FIR005217,V02069
FIR004264,V01384
FIR004406,V00901
FIR006681,V00810
FIR006649,V00508
FIR000174,V02723
FIR008569,V02837
FIR003907,V02370
FIR002342,V02857
FIR006268,V00692
FIR004061,V00929
FIR002720,V01525
FIR007994,V02848
FIR001002,V02413
FIR006415,V02914
FIR000440,V01399
FIR007736,V00598
FIR000913,V02785
FIR009639,V01946
FIR000004,V00397
FIR002511,V01617
FIR002889,V01454
FIR001314,V00648
FIR002213,V00374
FIR000759,V00155
FIR009460,V00731
FIR004258,V02778
FIR004227,V02761
FIR002063,V00645
FIR007246,V01705
FIR004306,V02660
FIR005528,V00921
FIR009009,V01086
FIR003098,V00901
FIR009257,V00536
FIR006456,V01368
FIR004005,V00016
FIR009333,V02883
FIR000819,V02077
FIR009082,V01888
FIR000897,V00901
FIR000777,V01849
FIR000891,V02870
FIR003481,V01017
FIR005549,V02615
FIR001771,V01708
FIR006079,V02366
FIR004147,V01738
FIR008983,V02310
FIR007713,V02967
FIR004963,V00244
FIR006740,V02358
FIR001324,V02058
FIR005415,V00878
FIR001815,V01168
FIR001684,V02332
FIR001330,V01604
FIR000267,V00226
FIR004731,V01992
FIR008812,V00210
FIR005030,V00716
FIR005636,V00609
FIR003211,V02152
FIR000167,V00728
FIR004042,V02803
FIR002256,V00978
FIR003867,V00555
FIR007936,V01923
FIR004246,V00099
FIR005033,V01799
FIR004217,V01422
FIR007486,V00877
FIR009897,V02696
FIR002149,V01304
FIR004616,V02258
FIR004376,V02658
FIR005915,V01227
FIR002425,V02947
FIR005414,V00945
FIR004959,V02325
FIR003568,V00667
FIR006500,V01847
FIR001722,V02920
FIR008070,V00339
FIR000942,V02101
FIR002041,V00923
FIR007165,V01779
FIR005713,V01027
FIR005913,V02867
FIR001715,V00955
FIR008572,V01304
FIR002057,V00018
FIR002414,V02147
FIR005024,V00718
FIR007234,V00013
FIR006172,V02834
FIR005399,V01337
FIR001790,V00906
FIR006517,V02016
FIR006702,V02694
FIR006394,V01632
FIR006718,V02714
FIR007742,V00838
FIR008459,V00947
FIR008005,V00695
FIR006235,V01959
FIR007454,V02449
FIR005535,V00366
FIR009464,V01865
FIR004475,V02253
FIR005113,V01818
FIR000181,V00201
FIR008919,V01320
FIR003596,V02412
FIR007868,V01118
FIR003392,V00995
FIR006515,V02052
FIR001728,V00941
FIR008866,V01517
FIR009057,V01147
FIR005360,V02339
FIR007567,V01054
FIR005179,V02745
FIR007169,V00018
FIR005603,V00521
FIR006657,V01231
FIR005785,V01319
FIR000186,V01929
FIR006972,V00727
FIR005181,V01122
FIR007863,V00824
FIR008414,V00659
FIR006714,V01163
FIR008047,V00049
FIR004969,V01755
FIR005703,V00073
FIR000920,V00610
FIR003470,V02661
FIR007393,V01375
FIR005512,V02913
FIR000808,V00743
FIR001995,V00635
FIR008030,V01888
FIR007700,V01531
FIR009385,V01980
FIR000191,V00373
FIR003652,V00640
FIR008685,V00217
FIR001280,V00431
FIR006100,V00902
FIR009842,V01641
FIR000333,V01906
FIR003227,V00784
FIR007914,V01245
FIR004696,V02095
FIR003698,V02585
FIR008691,V02674
FIR009031,V00134
FIR002157,V02433
FIR000166,V02677
FIR001955,V01322
FIR003207,V02997
FIR005674,V00406
FIR007362,V02100
FIR002265,V01607
FIR009173,V02095
FIR003281,V00697
FIR000042,V00484
FIR004949,V00061
FIR005923,V02011
FIR001901,V00535
FIR002147,V01235
FIR000810,V01279
FIR008075,V01724
FIR000247,V01777
FIR008942,V00816
FIR002629,V00727
FIR000862,V01427
FIR003766,V01711
FIR007511,V00122
FIR008347,V01310
FIR009203,V00127
FIR002209,V01612
FIR009196,V02086
FIR009128,V01080
FIR004338,V00753
FIR003736,V01364
FIR001743,V02776
FIR001296,V02909
FIR005902,V01597
FIR008783,V00347
FIR006432,V00338
FIR004004,V02309
FIR001077,V00821
FIR007136,V00513
FIR009474,V02631
FIR006542,V01272
FIR008293,V00504
FIR007524,V01689
FIR007237,V01236
FIR005249,V00337
FIR004124,V00454
FIR003084,V01695
FIR006785,V01377
FIR007732,V02125
FIR003783,V01338
FIR004868,V01977
FIR006578,V00812
FIR007821,V02498
FIR006310,V02989
FIR001676,V02757
FIR006186,V00547
FIR004837,V01349
FIR002347,V00802
FIR006727,V01599
FIR008392,V02037
FIR007821,V00038
FIR004375,V01885
FIR008331,V01193
FIR005152,V02066
FIR007322,V01075
FIR000186,V00831
FIR000957,V02522
FIR003673,V00378
FIR005089,V02766
FIR001367,V01358
FIR008701,V01113
FIR009930,V02983
FIR007501,V02339
FIR009017,V02999
FIR005699,V01141
FIR001473,V02421
FIR005566,V02007
FIR002431,V01133
FIR006561,V01282
FIR006122,V02719
FIR001300,V01390
FIR008428,V02792
FIR005157,V00311
FIR004343,V00938
FIR002917,V01120
FIR005189,V02466
FIR007381,V00958
FIR009231,V01523
FIR006346,V00795
FIR007608,V00841
FIR004925,V02659
FIR009608,V02244
FIR001767,V02479
FIR001256,V01430
FIR006570,V01732
FIR005929,V00875
FIR000038,V01427
FIR008734,V02248
FIR002203,V00106
FIR006343,V00922
FIR003235,V02302
FIR001003,V00463
FIR008625,V01981
FIR008848,V01829
FIR006352,V00766
FIR007654,V00055
FIR000846,V01454
FIR006370,V02323
FIR004159,V02873
FIR002428,V02464
FIR002451,V01619
FIR002346,V00889
FIR000804,V02663
FIR007591,V00786
FIR001825,V00881
FIR002329,V01568
FIR007977,V01448
FIR009828,V01267
FIR009397,V00770
FIR004586,V00730
FIR001555,V00200
FIR006502,V01690
FIR002319,V01384
FIR001610,V02896
FIR006606,V02085
FIR004458,V01514
FIR007062,V01656
FIR009233,V00956
FIR005863,V00561
FIR004205,V00279
FIR007948,V01897
FIR001143,V01596
FIR005067,V00765
FIR004040,V01287
FIR002369,V02461
FIR003832,V02903
FIR001122,V01615
FIR008220,V00545
FIR007263,V02351
FIR005846,V01774
FIR001285,V00798
FIR000149,V02926
FIR004736,V00231
FIR002667,V00539
FIR007157,V00403
FIR009402,V02307
FIR008807,V02226
FIR009189,V02208
FIR009199,V01984
FIR003135,V02787
FIR000857,V00660
FIR004541,V01045
FIR000201,V00850
FIR006448,V01303
FIR008420,V00980
FIR000296,V01627
FIR001588,V01374
FIR009462,V00649
FIR007790,V01647
FIR003817,V00397
FIR000516,V02921
FIR005362,V02646
FIR003414,V00643
FIR009167,V02688
FIR000870,V00745
FIR002813,V01563
FIR003103,V01635
FIR000208,V00537
FIR001260,V01250
FIR009190,V02790
FIR004314,V02529
FIR002910,V01749
FIR009581,V00490
FIR000980,V02326
FIR008343,V02779
FIR001925,V00587
FIR001855,V00207
FIR007061,V02483
FIR008256,V00735
FIR004254,V01012
FIR005132,V01895
FIR000532,V02217
FIR004088,V01601
FIR007768,V01266
FIR000844,V01534
FIR003705,V01178
FIR003913,V01158
FIR001615,V01761
FIR003485,V02395
FIR004510,V02450
FIR001538,V02171
FIR001226,V00248
FIR007690,V00613
FIR009555,V02963
FIR001085,V00813
FIR006184,V02859
FIR003276,V02194
FIR001266,V00361
FIR003884,V00827
FIR002910,V02876
FIR008306,V01038
FIR008396,V01587
FIR006260,V02941
FIR001885,V01686
FIR002026,V00162
FIR009371,V00023
FIR008245,V01295
FIR008136,V01901
FIR001115,V01202
FIR007657,V00091
FIR006896,V01225
FIR006397,V00956
FIR006511,V02641
FIR001898,V02523
FIR006401,V02269
FIR006573,V01610
FIR001942,V01306
FIR007648,V02666
FIR003506,V01686
FIR001359,V00897
FIR006489,V00295
FIR003211,V01919
FIR005041,V00225
FIR008460,V02761
FIR008051,V01685
FIR004684,V02577
FIR003516,V01738
FIR005737,V00936
FIR006918,V02111
FIR008094,V00639
FIR008564,V02886
FIR001649,V01947
FIR001161,V00444
FIR004860,V01878
FIR004673,V02894
FIR007935,V03000
FIR007457,V00692
FIR002736,V01421
FIR008628,V00232
FIR002301,V02466
FIR003547,V01373
FIR000067,V01319
FIR000950,V01448
FIR006908,V02807
FIR006294,V01415
FIR001360,V01546
FIR007763,V01165
FIR007485,V02163
FIR001129,V00102
FIR008753,V02419
FIR004961,V02051
FIR005429,V00149
FIR002556,V02670
FIR001113,V00850
FIR007229,V00271
FIR003267,V00615
FIR006241,V01850
FIR003763,V00255
FIR004265,V01765
FIR000145,V00098
FIR004232,V02311
FIR009560,V02212
FIR002798,V02444
FIR002574,V01267
FIR001760,V01578
FIR006017,V02954
FIR003510,V00049
FIR007976,V02565
FIR000601,V00102
FIR002563,V00990
FIR002643,V02859
FIR003440,V02430
FIR006736,V01193
FIR009959,V00062
FIR002261,V00948
FIR009197,V02985
FIR005179,V01343
FIR001783,V00726
FIR006329,V01945
FIR009040,V00163
FIR007743,V02094
FIR002325,V01399
FIR004916,V00534
FIR006416,V01108
FIR006284,V02195
FIR002288,V00465
FIR003720,V00181
FIR003572,V01247
FIR000490,V02899
FIR003624,V02646
FIR005770,V01451
FIR002987,V02446
FIR000940,V02843
FIR004744,V00271
FIR009110,V00648
FIR006291,V00404
FIR009694,V01688
FIR009475,V00326
FIR003975,V02870
FIR002298,V00713
FIR003055,V02598
FIR001596,V01727
FIR004262,V00039
FIR004840,V00768
FIR007684,V01789
FIR008302,V00211
FIR009632,V02772
FIR001424,V02038
FIR004731,V02207
FIR003055,V01036
FIR003802,V00040
FIR000722,V02145
FIR009883,V02305
FIR002758,V01744
FIR000885,V00986
FIR008942,V00921
FIR004820,V00619
FIR003103,V02282
FIR000040,V00306
FIR001578,V01694
FIR008417,V02496
FIR007590,V02674
FIR005485,V01594
FIR003341,V01707
FIR004666,V00572
FIR001481,V01859
FIR008944,V00979
FIR000163,V01591
FIR008417,V00592
FIR002209,V01112
FIR003102,V02156
FIR008618,V02383
FIR004731,V00049
FIR008310,V01417
FIR003418,V02327
FIR006472,V02909
FIR008497,V02789
FIR005184,V02282
FIR002617,V01877
FIR007012,V02753
FIR000948,V01213
FIR003615,V00138
FIR001224,V02652
FIR009008,V00751
FIR005907,V00949
FIR003811,V02800
FIR007891,V01273
FIR007508,V02255
FIR008024,V00997
FIR004230,V02399
FIR003567,V01905
FIR005376,V00812
FIR003713,V00445
FIR000759,V00829
FIR009262,V02874
FIR002241,V01883
FIR003677,V00925
FIR008161,V02548
FIR006586,V01787
FIR009244,V00398
FIR006229,V02966
FIR000961,V01785
FIR004200,V00752
FIR006877,V01822
FIR007114,V01136
FIR000311,V01036
FIR007564,V01226
FIR005774,V01914
FIR009086,V01843
FIR000895,V02219
FIR009270,V02412
FIR001216,V02120
FIR002921,V02487
FIR006496,V00141
FIR003771,V02750
FIR002162,V00909
FIR004503,V01565
FIR000399,V01940
FIR003035,V00038
FIR001600,V02487
FIR000347,V02801
FIR000598,V02866
FIR001600,V01280
FIR004349,V00371
FIR004178,V02948
FIR007991,V01185
FIR005593,V02421
FIR007299,V02984
FIR001085,V02287
FIR000333,V02049
FIR008980,V01537
FIR003903,V00667
FIR004097,V01241
FIR008432,V00587
FIR002826,V02940
FIR006744,V00702
FIR003365,V01769
FIR004794,V01944
FIR008958,V01608
FIR006061,V00346
FIR002954,V00485
FIR007726,V00843
FIR006905,V01419
FIR000058,V02199
FIR000199,V01281
FIR004853,V01084
FIR004520,V01117
FIR009467,V00884
FIR003265,V00552
FIR004474,V01098
FIR008990,V02237
FIR000630,V00566
FIR005589,V00102
FIR001112,V01539
FIR000268,V00354
FIR002418,V02123
FIR002540,V01204
FIR002243,V00075
FIR005571,V00488
FIR001551,V01125
FIR007917,V02609
FIR000414,V02165
FIR007717,V00236
FIR007968,V00149
FIR006242,V00379
FIR000006,V00004
FIR001335,V00720
FIR008146,V02592
FIR007372,V00352
FIR002909,V01900
FIR002222,V02614
FIR001741,V02317
FIR006469,V00503
FIR001566,V02022
FIR006060,V01563
FIR000151,V02776
FIR008285,V01855
FIR003705,V00076
FIR006724,V01686
FIR002066,V00847
FIR008457,V00799
FIR006264,V00223
FIR000988,V00572
FIR005797,V01571
FIR008589,V01670
FIR001562,V01090
FIR007329,V02288
FIR007533,V01655
FIR003415,V02641
FIR006782,V02794
FIR000367,V00946
FIR005577,V00169
FIR000417,V02683
FIR006287,V02347
FIR000863,V02176
FIR003107,V02177
FIR009762,V01173
FIR000842,V00463
FIR006777,V01005
FIR009179,V01006
FIR002975,V01579
FIR005606,V01118
FIR009423,V01365
FIR009157,V01307
FIR002541,V01713
FIR003427,V00543
FIR006874,V01971
FIR009421,V00875
FIR000566,V01848
FIR005634,V01471
FIR006573,V01904
FIR003589,V01530
FIR000976,V00713
FIR003765,V00281
FIR003181,V01561
FIR003694,V02208
FIR001476,V00400
FIR009001,V02424
FIR006455,V00688
FIR007923,V01606
FIR001382,V01335
FIR009400,V01750
FIR006998,V00628
FIR007798,V00517
FIR008212,V00916
FIR008244,V00215
FIR000937,V02059
FIR003784,V01513
FIR009132,V01350
FIR002729,V00123
FIR007683,V02451
FIR002203,V02963
FIR003897,V02367
FIR008807,V02574
FIR009676,V00554
FIR003743,V01248
FIR004797,V01293
FIR008053,V01761
FIR000430,V02551
FIR003845,V00305
FIR007807,V01558
FIR005876,V02232
FIR009104,V02180
FIR002490,V00334
FIR000943,V02615
FIR004315,V02340
FIR004893,V01541
FIR000993,V00185
FIR007413,V02758
FIR006873,V01018
FIR007267,V02976
FIR004662,V01950
FIR000599,V00193
FIR004058,V00684
FIR001758,V00124
FIR005748,V01076
FIR001533,V01775
FIR003030,V00674
FIR007263,V00708
FIR002135,V02537
FIR004198,V01242
FIR003375,V02084
FIR008725,V02387
FIR006011,V02588
FIR001578,V02908
FIR008853,V01801
FIR004176,V00261
FIR009192,V02225
FIR005513,V00663
FIR005289,V02449
FIR004666,V00098
FIR004318,V00940
FIR004515,V00442
FIR001423,V01202
FIR005608,V02842
FIR004501,V02795
FIR001092,V00948
FIR008649,V01394
FIR001918,V02194
FIR007828,V01120
FIR008333,V01982
FIR000190,V00360
FIR006821,V02966
FIR007023,V01739
FIR000275,V02746
FIR002929,V00491
FIR009806,V00381
FIR004847,V00804
FIR007692,V00458
FIR000701,V01638
FIR009122,V01813
FIR008171,V01720
FIR003255,V00547
FIR001309,V02073
FIR007911,V02525
FIR005080,V00911
FIR003772,V02300
FIR007794,V02553
FIR001245,V01463
FIR004323,V00781
FIR009252,V02713
FIR003975,V01048
FIR007196,V01780
FIR009332,V00846
FIR003119,V00331
FIR003850,V02902
FIR001115,V00926
FIR009497,V02886
FIR009970,V00440
FIR008871,V01630
FIR005989,V00600
FIR005812,V01063
FIR001377,V01281
FIR008062,V02964
FIR001937,V01926
FIR008803,V00213
FIR004410,V01101
FIR000205,V01089
FIR000644,V02689
FIR009319,V00664
FIR000838,V00929
FIR008794,V01684
FIR002643,V02915
FIR000952,V00578
FIR009721,V00384
FIR003314,V02876
FIR003131,V00233
FIR001566,V01352
FIR007691,V00042
FIR003812,V01872
FIR009205,V01201
FIR003901,V00869
FIR008453,V00236
FIR005767,V00772
FIR001406,V00309
FIR006437,V01754
FIR005767,V02464
FIR003179,V02465
FIR007539,V00270
FIR000940,V00826
FIR007337,V00362
FIR003743,V01231
FIR004432,V01868
FIR008979,V01957
FIR002688,V01488
FIR003958,V02824
FIR004119,V00915
FIR000588,V01017
FIR009317,V02213
FIR001548,V00578
FIR002857,V02126
FIR000200,V02823
FIR009423,V00389
FIR009610,V01621
FIR002646,V00146
FIR006180,V02772
FIR002512,V00682
FIR008238,V00084
FIR003500,V01040
FIR002664,V02818
FIR000331,V02201
FIR003227,V00596
FIR009374,V01988
FIR004865,V01571
FIR003695,V00097
FIR005988,V01979
FIR007041,V01809
FIR004588,V01768
FIR009596,V01431
FIR006529,V02266
FIR006095,V00089
FIR009075,V01154
FIR006067,V01817
FIR000118,V02644
FIR009794,V00607
FIR000767,V01041
FIR006414,V01976
FIR002747,V00305
FIR003706,V02117
FIR008655,V02936
FIR001979,V01859
FIR000550,V02755
FIR004840,V02417
FIR002357,V01285
FIR009753,V00087
FIR005923,V00666
FIR003958,V01853
FIR003721,V00068
FIR000833,V00493
FIR005665,V01121
FIR007242,V02302
FIR003177,V01902
FIR008470,V02645
FIR000894,V00729
FIR009024,V02123
FIR003261,V01888
FIR005711,V00965
FIR005241,V02464
FIR008233,V00062
FIR000038,V01618
FIR002921,V01855
FIR004977,V01768
FIR007349,V01673
FIR005055,V01640
FIR004820,V01439
FIR009019,V00054
FIR009327,V01535
FIR002434,V00342
FIR003310,V02435
FIR008736,V00400
FIR003909,V01240
FIR008461,V00265
FIR000053,V01694
FIR005501,V02534
FIR005658,V00387
FIR006804,V01311
FIR000034,V02260
FIR004119,V02683
FIR005731,V00835
FIR005874,V01739
FIR002955,V01313
FIR009020,V00325
FIR009796,V00196
FIR002950,V00340
FIR006938,V00155
FIR009796,V02431
FIR004967,V02597
FIR002617,V00448
FIR008626,V02891
FIR007078,V00680
FIR001587,V00246
FIR006777,V01286
FIR004642,V01354
FIR007033,V01849
FIR009937,V02475
FIR002948,V01207
FIR002419,V01717
FIR007296,V01003
FIR008092,V00178
FIR000214,V00157
FIR006621,V01739
FIR005301,V01569
FIR004885,V00939
FIR008575,V00598
FIR009107,V02611
FIR007492,V02729
FIR009053,V01319
FIR002082,V02865
FIR003961,V01842
FIR008090,V00258
FIR004978,V00961
FIR004313,V02111
FIR007634,V00475
FIR003552,V01364
FIR008279,V00068
FIR004808,V01109
FIR000613,V02399
FIR002569,V01082
FIR008357,V01890
FIR000429,V02551
FIR001419,V02314
FIR004516,V02045
FIR008381,V00447
FIR007855,V00543
FIR007890,V01900
FIR000099,V00234
FIR006195,V00263
FIR001078,V01014
FIR008654,V01796
FIR005401,V01576
FIR003202,V02132
FIR003333,V00056
FIR002985,V02427
FIR001870,V00033
FIR005618,V00609
FIR007606,V01266
FIR001758,V00945
FIR000687,V00889
FIR002382,V00155
FIR002669,V01234
FIR008625,V00182
FIR002242,V00171
FIR006767,V01254
FIR000333,V02949
FIR002172,V01314
FIR009242,V01423
FIR003481,V00487
FIR003198,V00247
FIR006945,V02819
FIR002601,V01993
FIR003095,V01789
FIR006823,V01334
FIR007445,V01103
FIR005934,V00939
FIR004327,V01571
FIR007632,V01636
FIR005723,V02457
FIR001573,V02839
FIR002966,V01782
FIR000515,V02821
FIR001292,V02610
FIR009338,V00774
FIR006184,V01110
FIR005934,V02287
FIR000599,V00970
FIR005711,V01228
FIR000020,V01116
FIR003244,V02699
FIR007793,V01076
FIR002338,V02948
FIR009616,V00102
FIR004022,V01638
FIR007381,V01525
FIR008021,V01116
FIR003625,V02735
FIR003325,V02138
FIR000827,V00662
FIR005625,V01202
FIR004107,V01138
FIR007870,V00878
FIR001573,V02288
FIR001856,V02689
FIR007972,V01985
FIR006143,V01346
FIR001394,V00978
FIR005260,V00279
FIR001889,V00798
FIR000349,V01001
FIR003090,V00605
FIR003363,V01643
FIR007973,V00316
FIR005745,V01850
FIR006217,V02015
FIR008886,V02498
FIR006010,V00038
FIR007337,V01184
FIR002100,V00757
FIR001737,V00943
FIR007544,V02852
FIR006592,V00495
FIR008228,V01555
FIR007910,V02289
FIR000957,V01359
FIR005023,V01929
FIR004596,V00163
FIR007410,V01768
FIR002289,V02183
FIR002212,V00906
FIR005954,V00419
FIR006377,V00344
FIR008031,V00428
FIR001335,V02320
FIR009728,V00615
FIR000297,V00991
FIR006467,V02609
FIR008817,V02503
FIR002658,V00607
FIR001946,V01945
FIR007150,V00801
FIR008656,V01877
FIR006256,V01380
FIR004679,V00084
FIR005716,V01281
FIR000282,V01221
FIR004428,V00226
FIR004693,V01222
FIR005280,V00467
FIR007264,V00865
FIR003846,V01588
FIR008111,V01117
FIR005526,V00858
FIR009470,V01457
FIR003373,V02001
FIR003498,V02552
FIR003323,V01746
FIR003215,V01546
FIR006160,V02785
FIR003249,V00056
FIR007312,V00528
FIR009262,V00188
FIR007631,V01549
FIR008623,V00840
FIR005124,V01030
FIR000056,V01477
FIR008186,V00292
FIR003125,V01183
FIR007945,V02947
FIR009836,V02436
FIR004257,V02190
FIR009708,V01407
FIR005165,V00514
FIR006941,V02300
FIR005352,V01034
FIR000632,V01563
FIR000021,V00453
FIR007070,V00641
FIR003907,V00836
FIR001848,V02458
FIR002521,V01497
FIR009866,V02161
FIR001639,V01782
FIR003419,V02977
FIR008916,V00719
FIR003739,V02401
FIR002660,V00578
FIR005682,V00681
FIR000600,V01791
FIR000524,V00218
