FIR_ID,Accused_ID
FIR008399,A01022
FIR002515,A00181
FIR002918,A01497
FIR003293,A00893
FIR002435,A01292
FIR007713,A01298
FIR009507,A01991
FIR002497,A01659
FIR007856,A00744
FIR000313,A01384
FIR004584,A00063
FIR002504,A00502
FIR004559,A00957
FIR000908,A01071
FIR005128,A01613
FIR005113,A01363
FIR006388,A00595
FIR003404,A00602
FIR003203,A01338
FIR003370,A01407
FIR008473,A00109
FIR008626,A00786
FIR008007,A00520
FIR005690,A00889
FIR008325,A00575
FIR008019,A01878
FIR003999,A00335
FIR003932,A01622
FIR005625,A00484
FIR003382,A01622
FIR004176,A00578
FIR009821,A00128
FIR005749,A00763
FIR000467,A00806
FIR004767,A01561
FIR005789,A01941
FIR004372,A01172
FIR009733,A00617
FIR003863,A01515
FIR005849,A01381
FIR005317,A00336
FIR006992,A01120
FIR001184,A01612
FIR004084,A01921
FIR006606,A01419
FIR009714,A01966
FIR002982,A00539
FIR008651,A01266
FIR007266,A00510
FIR000085,A01476
FIR005349,A00061
FIR001086,A01056
FIR008997,A01708
FIR002808,A01645
FIR002681,A01456
FIR009003,A01972
FIR005348,A00767
FIR002522,A00834
FIR007521,A01267
FIR003374,A01256
FIR001157,A00540
FIR005939,A00936
FIR003738,A00387
FIR005311,A01219
FIR003232,A00540
FIR003720,A00422
FIR006306,A00887
FIR005914,A00889
FIR002086,A00260
FIR009458,A00424
FIR000611,A00308
FIR004575,A01181
FIR002945,A00344
FIR009434,A01645
FIR000849,A00684
FIR003490,A00071
FIR001209,A01962
FIR003020,A00211
FIR008244,A01111
FIR005548,A01517
FIR009580,A01077
FIR002706,A00565
FIR007547,A00314
FIR008744,A00532
FIR004595,A00820
FIR003890,A01831
FIR009459,A01014
FIR004620,A00585
FIR006049,A00396
FIR009670,A00999
FIR006686,A00135
FIR002336,A00357
FIR000551,A01351
FIR000635,A01420
FIR007020,A01842
FIR009259,A01694
FIR002961,A00155
FIR002190,A00251
FIR005539,A01583
FIR005559,A00097
FIR004752,A00922
FIR003075,A00646
FIR001682,A01214
FIR005644,A01670
FIR008602,A01105
FIR005731,A01879
FIR003925,A00374
FIR002331,A00625
FIR002918,A01073
FIR008739,A01861
FIR000471,A00023
FIR005152,A01209
FIR002241,A01994
FIR000506,A00238
FIR009337,A00878
FIR006691,A00613
FIR001341,A01904
FIR001381,A01308
FIR003814,A01498
FIR004310,A01286
FIR004563,A01093
FIR007564,A00735
FIR004747,A00601
FIR003529,A00477
FIR009126,A01816
FIR008469,A00671
FIR000203,A00338
FIR004119,A00375
FIR004902,A00845
FIR005155,A01898
FIR001243,A00989
FIR007712,A01710
FIR008690,A01880
FIR009832,A00574
FIR004347,A01819
FIR000410,A01332
FIR008521,A00756
FIR002754,A01047
FIR003495,A00648
FIR000677,A00036
FIR000072,A01943
FIR006225,A00332
FIR001439,A00468
FIR007443,A01160
FIR008621,A00287
FIR008174,A01929
FIR005322,A01232
FIR000090,A01319
FIR009462,A01741
FIR007025,A01494
FIR007865,A01554
FIR003352,A00489
FIR008628,A00121
FIR004524,A00376
FIR000208,A00460
FIR008099,A01500
FIR005483,A01838
FIR000041,A01583
FIR007874,A01746
FIR004168,A00056
FIR002953,A00034
FIR005023,A00845
FIR002766,A00993
FIR006664,A01540
FIR001566,A00157
FIR000347,A00090
FIR004585,A00080
FIR007778,A00860
FIR005437,A01905
FIR006548,A00174
FIR005754,A01321
FIR004025,A01622
FIR009409,A01969
FIR008834,A01719
FIR001991,A01372
FIR009910,A00946
FIR002999,A00100
FIR002219,A01469
FIR005571,A00646
FIR000652,A01614
FIR002315,A00889
FIR000742,A00951
FIR001204,A00435
FIR008823,A00715
FIR002944,A01270
FIR003787,A01555
FIR006835,A00595
FIR009823,A01883
FIR009699,A00258
FIR000631,A01568
FIR008056,A01328
FIR008313,A01168
FIR008948,A00597
FIR003678,A01066
FIR004641,A00091
FIR008340,A00592
FIR004514,A01435
FIR002640,A00720
FIR001611,A00319
FIR003046,A00926
FIR004881,A00648
FIR007082,A00512
FIR000495,A01216
FIR004647,A01430
FIR001686,A01056
FIR005968,A00636
FIR000290,A00909
FIR001836,A00931
FIR000620,A00928
FIR002659,A00923
FIR001522,A00065
FIR003897,A00934
FIR000585,A00078
FIR003965,A00397
FIR007669,A01559
FIR008492,A01528
FIR006383,A00650
FIR008882,A01790
FIR009099,A00224
FIR002690,A01414
FIR009215,A00917
FIR007151,A00527
FIR008235,A01195
FIR007873,A01081
FIR002070,A01153
FIR002520,A01061
FIR005569,A01460
FIR008199,A01139
FIR002702,A01230
FIR001990,A01164
FIR009372,A00595
FIR007436,A00682
FIR003633,A00123
FIR003940,A01822
FIR000049,A00191
FIR004076,A00818
FIR007695,A00603
FIR005334,A00137
FIR004183,A01185
FIR009643,A01235
FIR002787,A01414
FIR003796,A01458
FIR002194,A00843
FIR006289,A00273
FIR004557,A00092
FIR008659,A01039
FIR004984,A00546
FIR006737,A00433
FIR000910,A00400
FIR003600,A00802
FIR001159,A00201
FIR007350,A01824
FIR002609,A00925
FIR007616,A00646
FIR005923,A01944
FIR005774,A01180
FIR004943,A01004
FIR003649,A00281
FIR003975,A01198
FIR009469,A00017
FIR003306,A01638
FIR002659,A00445
FIR008695,A00030
FIR009686,A00856
FIR000105,A01772
FIR007231,A01286
FIR005162,A00671
FIR009123,A01256
FIR000036,A01593
FIR005753,A00443
FIR009661,A01144
FIR001490,A01273
FIR007156,A00958
FIR004957,A01223
FIR006442,A00057
FIR008630,A00774
FIR005176,A01995
FIR008774,A00389
FIR000813,A01436
FIR007564,A00346
FIR001591,A01886
FIR009978,A01407
FIR000138,A00669
FIR008880,A01341
FIR000196,A00639
FIR004327,A00917
FIR002079,A00472
FIR005531,A00132
FIR009731,A00096
FIR008149,A01953
FIR004177,A00717
FIR003232,A01192
FIR005451,A01303
FIR005068,A00393
FIR009739,A01986
FIR000244,A00446
FIR000135,A01382
FIR005838,A01215
FIR009445,A01380
FIR000247,A01696
FIR001345,A00437
FIR005446,A00727
FIR000063,A00723
FIR007111,A01816
FIR009897,A01232
FIR001126,A01257
FIR005587,A00986
FIR007576,A01888
FIR009340,A00696
FIR007553,A00895
FIR009899,A00434
FIR004796,A01001
FIR007614,A00283
FIR009553,A00817
FIR007791,A01541
FIR004591,A00710
FIR007236,A01199
FIR006354,A00056
FIR005562,A00409
FIR005098,A00051
FIR006844,A01549
FIR002741,A01020
FIR003541,A01560
FIR008851,A00512
FIR003086,A01409
FIR006659,A00643
FIR006775,A01183
FIR001450,A00040
FIR005677,A01850
FIR001998,A01338
FIR000223,A00549
FIR004851,A00896
FIR003844,A00190
FIR002153,A01777
FIR005001,A00620
FIR005328,A01887
FIR001166,A00649
FIR002802,A00044
FIR008658,A01020
FIR005469,A01829
FIR003551,A01299
FIR005964,A01029
FIR000571,A00999
FIR009805,A00732
FIR008888,A01189
FIR007205,A00700
FIR005360,A00240
FIR002667,A01324
FIR009045,A00586
FIR008063,A00584
FIR005430,A01980
FIR002401,A00134
FIR000497,A01424
FIR006660,A00529
FIR000948,A00580
FIR006232,A00996
FIR004487,A01595
FIR009437,A00057
FIR004798,A00527
FIR003125,A01829
FIR003024,A01883
FIR005203,A00848
FIR007895,A00248
FIR001811,A01150
FIR002110,A01914
FIR007932,A01478
FIR009435,A01492
FIR003559,A01116
FIR001083,A01370
FIR000993,A00294
FIR003788,A01453
FIR002756,A00466
FIR004972,A00118
FIR003544,A00410
FIR009310,A00545
FIR007796,A00596
FIR008573,A01090
FIR008641,A01777
FIR007457,A00095
FIR005553,A00647
FIR006569,A00432
FIR005213,A01274
FIR007999,A01493
FIR007695,A01507
FIR005248,A00312
FIR008264,A01830
FIR001530,A01120
FIR003654,A00675
FIR001737,A00930
FIR008016,A00425
FIR009553,A01327
FIR005986,A01686
FIR003085,A01681
FIR008041,A00701
FIR001242,A01691
FIR006547,A00370
FIR003393,A00405
FIR006742,A00273
FIR006211,A01414
FIR005743,A00795
FIR006420,A01459
FIR004026,A01367
FIR008690,A00368
FIR004010,A00910
FIR006824,A00019
FIR001647,A01508
FIR007757,A00834
FIR005238,A00924
FIR007328,A00517
FIR002569,A01992
FIR009570,A01477
FIR004030,A01451
FIR003824,A00991
FIR006381,A01864
FIR009054,A01800
FIR003076,A00689
FIR006940,A00522
FIR007073,A00398
FIR007577,A01820
FIR000389,A01451
FIR006941,A00130
FIR003338,A00795
FIR001162,A01479
FIR000423,A01815
FIR007341,A01485
FIR007466,A01194
FIR003900,A01084
FIR004736,A01482
FIR005450,A00983
FIR005346,A00878
FIR002693,A01164
FIR000156,A00592
FIR004750,A00064
FIR003070,A01331
FIR001117,A01187
FIR009035,A01319
FIR006826,A00901
FIR007307,A01085
FIR000781,A00454
FIR003827,A00816
FIR004604,A00656
FIR003046,A00077
FIR006674,A00958
FIR009755,A01069
FIR004408,A01638
FIR009902,A00082
FIR006890,A00539
FIR004767,A01627
FIR006143,A00185
FIR001855,A00647
FIR003567,A00098
FIR001929,A00116
FIR007586,A01728
FIR008377,A00854
FIR005625,A00761
FIR006918,A01303
FIR003545,A01322
FIR005062,A01125
FIR000152,A00852
FIR006030,A01406
FIR009837,A00144
FIR002620,A00446
FIR000609,A01563
FIR006879,A00427
FIR001182,A00050
FIR009219,A00089
FIR008007,A00964
FIR003134,A00624
FIR008173,A01394
FIR000028,A01032
FIR003392,A00014
FIR002716,A00882
FIR006677,A01353
FIR005794,A00414
FIR000722,A00386
FIR005084,A01374
FIR001718,A00858
FIR007291,A00908
FIR008649,A00701
FIR003958,A01273
FIR006080,A00077
FIR002086,A00365
FIR005190,A01479
FIR008881,A01948
FIR006461,A01226
FIR007591,A00259
FIR001554,A00717
FIR003023,A00800
FIR004493,A00866
FIR003058,A00502
FIR008940,A01304
FIR002293,A00239
FIR008190,A01317
FIR008253,A00477
FIR005933,A00090
FIR009460,A01967
FIR004946,A01075
FIR002383,A00166
FIR004523,A01891
FIR000426,A00052
FIR001437,A00130
FIR009508,A01171
FIR005718,A01197
FIR008593,A01760
FIR003376,A01303
FIR000557,A01649
FIR000255,A01044
FIR008785,A01476
FIR008274,A00649
FIR005176,A01175
FIR001210,A00590
FIR000404,A01971
FIR002809,A01298
FIR004776,A01563
FIR002353,A00819
FIR002886,A01315
FIR000545,A00027
FIR009314,A01910
FIR002433,A01692
FIR007843,A01904
FIR001057,A01001
FIR004840,A00665
FIR008072,A01478
FIR009173,A00167
FIR004664,A00903
FIR001485,A00603
FIR004417,A01820
FIR004322,A00904
FIR004869,A00623
FIR000784,A00524
FIR009222,A00133
FIR002152,A00966
FIR005610,A01442
FIR006200,A01488
FIR004482,A01593
FIR008260,A00871
FIR004728,A00989
FIR001819,A00858
FIR005360,A00929
FIR005113,A00078
FIR000789,A01085
FIR002433,A01449
FIR000371,A01142
FIR000369,A01326
FIR004330,A01290
FIR003335,A00372
FIR003078,A01069
FIR004054,A00680
FIR007883,A01895
FIR004192,A00549
FIR004533,A00073
FIR001301,A00013
FIR009241,A01565
FIR002695,A00570
FIR008399,A01524
FIR009626,A00546
FIR009972,A01628
FIR003412,A01412
FIR002387,A01638
FIR001477,A00697
FIR000011,A01579
FIR001416,A00855
FIR000126,A01675
FIR005332,A01290
FIR002364,A01753
FIR000132,A00089
FIR005368,A00755
FIR000052,A00434
FIR001675,A01254
FIR006686,A01123
FIR008788,A01547
FIR000089,A01436
FIR006609,A00999
FIR004947,A00830
FIR001151,A00387
FIR000812,A00602
FIR006703,A01244
FIR006813,A00930
FIR007887,A01868
FIR006382,A00252
FIR006312,A01634
FIR008585,A01196
FIR000189,A01740
FIR004705,A00326
FIR007731,A01884
FIR001596,A00542
FIR000286,A01179
FIR001471,A00902
FIR003926,A01821
FIR004619,A01513
FIR007730,A01557
FIR000668,A01004
FIR008537,A00094
FIR003227,A00249
FIR005959,A01678
FIR001764,A00598
FIR009917,A00404
FIR007256,A00498
FIR001346,A00555
FIR000652,A01660
FIR007966,A01470
FIR008329,A00503
FIR006965,A00824
FIR008922,A00421
FIR000623,A01268
FIR009993,A00987
FIR003444,A01630
FIR009973,A01832
FIR001493,A01292
FIR001243,A00522
FIR009715,A00736
FIR003741,A00049
FIR004289,A01332
FIR009045,A01491
FIR009952,A01861
FIR004710,A01202
FIR005543,A00354
FIR007709,A00747
FIR000339,A01236
FIR006743,A01992
FIR005615,A00228
FIR008406,A01379
FIR006660,A01646
FIR006286,A01889
FIR003843,A00525
FIR001964,A00572
FIR002049,A01061
FIR006525,A01490
FIR008190,A01949
FIR001249,A00847
FIR002027,A01513
FIR000081,A00931
FIR004154,A00649
FIR009361,A01363
FIR006159,A01270
FIR006994,A00422
FIR009996,A01202
FIR009835,A00410
FIR000224,A00296
FIR009768,A01673
FIR007676,A00801
FIR000800,A01808
FIR005807,A00275
FIR002875,A01849
FIR001826,A00566
FIR003444,A00293
FIR007960,A00356
FIR002257,A01691
FIR008068,A00133
FIR007604,A00082
FIR002262,A00370
FIR008918,A00233
FIR002671,A01192
FIR005324,A00133
FIR001090,A01217
FIR006775,A00312
FIR008613,A00926
FIR008179,A01483
FIR006536,A01898
FIR006501,A00909
FIR008414,A01339
FIR004304,A00772
FIR001336,A01690
FIR000884,A00699
FIR001526,A01981
FIR003584,A01802
FIR000781,A01943
FIR004852,A01322
FIR009850,A00025
FIR004468,A01208
FIR005968,A01226
FIR002060,A01522
FIR005890,A01381
FIR008488,A01993
FIR000657,A01888
FIR005706,A00866
FIR004717,A00115
FIR007382,A00014
FIR003457,A01146
FIR003401,A00739
FIR001842,A01312
FIR005554,A00943
FIR009243,A00300
FIR001362,A01772
FIR001536,A00438
FIR004546,A01015
FIR001586,A00205
FIR007666,A00734
FIR006389,A00978
FIR000678,A00121
FIR005591,A00697
FIR003652,A01662
FIR004138,A01615
FIR004312,A00824
FIR000600,A00581
FIR008556,A01735
FIR003073,A00789
FIR008179,A00120
FIR004860,A01872
FIR002555,A00481
FIR003169,A01316
FIR005166,A01739
FIR001389,A00629
FIR007227,A00740
FIR002708,A01219
FIR009193,A00548
FIR008270,A00093
FIR007168,A00634
FIR001221,A01469
FIR007729,A00719
FIR005782,A01729
FIR003217,A01983
FIR000101,A00548
FIR001677,A00406
FIR005969,A00418
FIR008710,A00780
FIR002461,A01000
FIR001190,A01745
FIR004037,A00100
FIR000031,A00103
FIR003371,A01302
FIR001707,A01821
FIR003777,A01469
FIR009299,A01126
FIR006948,A00062
FIR006172,A01527
FIR000811,A00922
FIR004470,A01239
FIR005848,A00489
FIR008217,A00402
FIR005470,A01156
FIR001675,A01957
FIR004648,A00938
FIR008754,A00501
FIR004439,A01631
FIR001815,A00111
FIR006113,A01683
FIR008807,A00930
FIR007299,A00253
FIR001512,A00041
FIR004697,A01093
FIR005838,A00581
FIR002150,A00466
FIR001796,A00866
FIR000096,A00974
FIR009802,A00006
FIR000042,A01776
FIR002468,A01422
FIR007320,A01383
FIR008462,A00510
FIR008926,A00942
FIR006783,A01741
FIR005364,A01253
FIR005355,A00637
FIR009438,A01984
FIR008364,A01772
FIR005844,A00346
FIR009271,A01767
FIR004348,A00891
FIR009213,A01724
FIR008937,A01590
FIR009395,A00747
FIR000329,A00761
FIR003463,A01970
FIR009073,A00504
FIR000185,A00343
FIR007772,A01094
FIR008483,A01810
FIR001324,A01547
FIR009702,A01807
FIR004040,A00849
FIR007256,A00715
FIR004564,A00325
FIR007670,A01417
FIR009713,A01184
FIR004624,A01660
FIR009301,A01915
FIR006373,A01010
FIR003610,A00860
FIR009258,A01280
FIR005727,A01042
FIR009369,A01939
FIR006261,A00216
FIR006089,A00184
FIR004583,A01019
FIR006914,A01795
FIR000278,A01375
FIR009475,A01884
FIR008315,A00290
FIR007778,A00522
FIR007638,A01943
FIR004108,A01704
FIR007941,A01235
FIR001007,A01359
FIR000535,A00086
FIR002461,A01751
FIR007698,A01788
FIR008086,A00493
FIR004613,A00549
FIR001029,A00251
FIR003974,A00570
FIR008388,A01348
FIR008936,A00911
FIR005048,A00878
FIR006020,A00981
FIR006085,A00376
FIR000114,A01857
FIR009719,A01089
FIR001623,A01779
FIR008902,A01197
FIR008644,A01951
FIR000375,A01992
FIR005006,A01584
FIR006397,A01765
FIR004766,A01091
FIR002385,A01387
FIR007969,A00750
FIR003187,A00358
FIR007843,A01920
FIR009055,A00594
FIR008034,A00513
FIR009122,A00078
FIR007611,A01009
FIR001056,A01584
FIR006805,A00527
FIR005394,A00627
FIR004996,A00354
FIR009816,A01660
FIR007067,A01975
FIR003424,A00739
FIR004714,A00181
FIR004450,A01148
FIR003132,A01149
FIR009469,A00560
FIR003070,A01624
FIR006232,A01051
FIR002491,A00690
FIR003586,A00079
FIR008238,A01197
FIR006207,A01449
FIR007109,A01565
FIR007629,A01727
FIR005133,A01234
FIR008286,A00926
FIR007990,A01286
FIR006535,A00568
FIR008392,A00365
FIR006464,A00323
FIR000909,A00998
FIR007085,A01905
FIR005283,A00851
FIR001977,A01326
FIR009310,A01984
FIR002228,A01225
FIR004158,A00873
FIR004668,A01310
FIR000033,A01914
FIR004669,A01454
FIR005785,A00941
FIR000132,A00813
FIR006061,A00374
FIR008150,A00013
FIR005559,A01729
FIR001128,A00313
FIR002759,A00589
FIR002853,A00281
FIR008076,A01175
FIR007303,A00646
FIR004439,A01083
FIR008421,A01828
FIR003074,A00757
FIR009936,A01437
FIR009351,A00745
FIR007596,A01091
FIR000366,A00522
FIR003778,A00978
FIR005554,A01165
FIR000112,A00778
FIR004933,A01524
FIR002901,A01819
FIR006695,A01509
FIR003154,A01644
FIR006990,A00144
FIR008916,A01953
FIR007629,A01042
FIR005000,A01589
FIR000354,A01187
FIR004601,A00797
FIR008086,A00751
FIR007329,A00130
FIR001724,A00850
FIR003256,A01833
FIR002138,A00191
FIR004460,A01645
FIR007034,A00694
FIR007209,A00553
FIR004084,A01695
FIR008588,A00611
FIR004402,A00855
FIR006685,A00538
FIR003990,A01123
FIR006042,A00430
FIR000861,A01296
FIR000605,A00973
FIR000504,A01999
FIR009315,A01959
FIR004123,A01265
FIR002555,A01797
FIR008163,A00944
FIR002990,A01319
FIR008387,A00435
FIR008905,A01640
FIR004128,A01664
FIR009165,A00848
FIR005474,A00183
FIR004882,A01977
FIR003228,A00340
FIR001773,A00185
FIR005267,A01333
FIR008181,A01794
FIR009273,A00104
FIR005175,A01010
FIR006199,A01495
FIR004935,A00478
FIR006730,A00550
FIR006865,A01034
FIR005223,A01020
FIR008495,A01833
FIR009356,A00649
FIR006428,A01054
FIR003899,A00516
FIR002867,A01533
FIR002345,A01379
FIR005138,A00148
FIR006020,A00592
FIR007227,A01575
FIR004506,A01621
FIR002907,A01142
FIR006905,A00892
FIR009325,A01174
FIR009991,A01762
FIR003862,A01042
FIR008456,A00906
FIR006160,A01290
FIR009616,A01296
FIR000948,A00029
FIR003123,A00495
FIR008414,A01807
FIR005706,A00308
FIR001432,A01792
FIR001151,A00135
FIR009208,A01602
FIR005160,A00572
FIR005128,A01404
FIR006408,A01975
FIR000658,A01115
FIR003157,A00509
FIR003176,A00036
FIR002816,A00666
FIR004172,A01001
FIR008968,A00577
FIR002202,A00468
FIR000814,A00254
FIR000707,A00346
FIR006019,A00485
FIR009298,A01251
FIR000383,A01118
FIR003146,A01836
FIR002785,A01459
FIR006265,A01296
FIR006453,A01293
FIR005605,A00544
FIR005381,A00568
FIR003031,A01712
FIR004846,A01249
FIR005233,A01727
FIR006723,A00073
FIR000050,A01194
FIR005853,A00886
FIR001976,A00721
FIR009303,A00592
FIR001190,A01397
FIR002460,A00395
FIR005714,A00995
FIR004861,A01863
FIR008370,A00735
FIR002738,A00626
FIR006751,A00035
FIR006764,A01349
FIR005421,A00346
FIR003054,A01756
FIR004281,A00585
FIR001068,A00520
FIR003889,A01588
FIR006978,A00127
FIR009279,A01978
FIR005249,A00533
FIR005754,A01337
FIR001474,A01446
FIR007721,A01675
FIR002887,A01751
FIR001601,A01212
FIR009114,A00803
FIR001158,A00658
FIR001335,A00810
FIR002562,A01509
FIR008945,A01856
FIR000057,A00880
FIR006734,A01833
FIR002064,A00434
FIR001648,A00159
FIR004960,A00072
FIR004565,A00570
FIR008153,A00158
FIR009924,A01251
FIR002842,A01862
FIR001828,A01540
FIR008755,A01259
FIR006643,A01518
FIR000165,A01552
FIR009726,A01930
FIR001638,A01952
FIR000939,A01732
FIR007323,A00166
FIR006739,A01283
FIR004480,A00064
FIR004047,A00861
FIR006377,A00772
FIR007445,A00634
FIR004592,A01952
FIR007832,A00118
FIR002144,A00603
FIR009844,A00572
FIR000206,A00232
FIR002929,A00224
FIR003885,A00831
FIR006897,A00774
FIR003419,A00104
FIR003779,A01209
FIR001402,A00337
FIR005714,A01348
FIR007434,A00168
FIR005864,A01247
FIR000064,A00026
FIR009314,A00675
FIR009216,A01935
FIR000366,A01058
FIR004826,A00085
FIR007024,A00227
FIR003064,A01264
FIR005160,A00592
FIR007118,A01046
FIR008697,A01449
FIR006430,A01334
FIR009211,A01254
FIR005159,A00620
FIR003484,A01709
FIR005877,A00208
FIR003016,A00204
FIR003682,A01684
FIR009837,A00539
FIR004354,A01067
FIR006328,A01021
FIR009380,A00023
FIR003269,A01110
FIR004705,A01081
FIR007144,A01429
FIR006268,A01319
FIR009307,A01309
FIR001032,A01919
FIR006169,A00771
FIR004129,A01255
FIR005042,A00380
FIR008341,A01214
FIR003104,A00848
FIR003980,A00663
FIR006190,A00562
FIR001154,A00741
FIR004057,A00352
FIR007905,A01208
FIR001928,A00309
FIR000105,A01630
FIR003756,A01591
FIR008368,A00497
FIR007092,A01169
FIR007241,A00626
FIR002873,A00173
FIR003969,A00610
FIR007733,A01518
FIR007500,A00410
FIR008018,A01144
FIR008996,A01605
FIR009859,A00541
FIR004007,A01732
FIR000388,A00305
FIR007067,A00133
FIR008299,A01580
FIR002920,A00885
FIR004741,A00735
FIR003164,A01894
FIR008836,A00549
FIR004522,A01048
FIR007662,A01047
FIR008938,A00318
FIR004377,A01978
FIR000330,A00127
FIR003523,A00419
FIR007427,A00300
FIR007119,A00680
FIR005190,A00658
FIR009512,A01547
FIR007874,A01400
FIR007919,A00061
FIR009579,A00062
FIR005912,A00636
FIR009408,A00954
FIR008988,A01800
FIR006521,A01233
FIR004138,A00295
FIR007273,A01080
FIR000803,A00401
FIR000733,A00392
FIR002212,A00639
FIR006889,A00082
FIR007449,A00858
FIR007370,A00905
FIR008847,A01917
FIR007014,A01194
FIR009390,A01633
FIR000714,A01120
FIR001874,A00314
FIR005823,A00928
FIR004112,A01133
FIR003732,A00620
FIR002382,A01876
FIR008036,A00768
FIR007451,A00553
FIR009518,A01671
FIR007797,A00014
FIR001447,A00094
FIR005073,A00052
FIR006746,A00894
FIR008174,A00599
FIR006706,A00925
FIR008538,A01120
FIR003930,A01780
FIR006659,A01831
FIR006342,A01705
FIR000904,A00822
FIR002984,A01832
FIR001074,A01916
FIR002027,A00987
FIR004573,A00760
FIR009602,A01174
FIR008419,A01813
FIR007270,A00072
FIR000644,A01327
FIR001535,A01317
FIR006425,A01869
FIR009900,A00554
FIR005225,A01917
FIR009510,A00577
FIR000599,A01129
FIR001654,A01965
FIR002702,A01603
FIR003653,A00880
FIR002475,A00262
FIR003388,A00267
FIR007569,A01696
FIR006275,A01500
FIR005229,A01319
FIR000090,A01911
FIR005690,A00512
FIR003706,A01141
FIR002531,A01825
FIR004103,A00055
FIR004380,A00304
FIR004828,A00516
FIR009533,A01549
FIR008808,A01912
FIR001365,A00594
FIR006244,A00688
FIR003934,A01026
FIR002697,A00959
FIR007290,A01233
FIR001614,A00609
FIR004831,A01422
FIR000086,A00503
FIR001333,A00204
FIR009592,A00963
FIR007150,A01064
FIR005529,A01970
FIR005327,A01108
FIR004297,A01259
FIR002803,A01724
FIR003276,A01396
FIR009003,A00183
FIR007031,A00473
FIR006056,A01241
FIR009738,A00803
FIR005028,A00608
FIR001909,A01608
FIR002224,A00344
FIR005467,A01438
FIR004834,A00872
FIR005455,A01480
FIR000945,A01098
FIR003496,A00823
FIR008595,A00903
FIR008094,A00028
FIR000104,A01132
FIR002811,A01184
FIR002301,A00766
FIR008592,A01387
FIR002912,A00029
FIR001192,A01950
FIR008657,A00284
FIR009818,A00407
FIR001314,A01321
FIR002050,A00776
FIR000568,A01913
FIR006870,A00290
FIR006339,A00285
FIR009797,A01019
FIR005403,A00552
FIR006721,A01874
FIR003947,A01873
FIR001066,A00911
FIR001050,A01986
FIR001400,A00495
FIR004901,A01725
FIR007175,A00350
FIR009484,A01775
FIR007284,A01467
FIR007040,A01074
FIR009574,A01318
FIR007946,A01759
FIR002897,A01780
FIR003932,A00726
FIR004015,A00302
FIR008172,A00809
FIR003778,A01247
FIR007085,A01025
FIR001920,A00951
FIR007676,A01498
FIR009462,A01890
FIR007910,A01245
FIR004036,A01257
FIR002050,A00007
FIR005277,A01508
